,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 03:05:38,-,10000,10000,1,,,,
11/01/2021 15:35:02,-,10000,10000,1,,,,
11/01/2021 18:35:15,-,10000,10000,1,,,,
